company,source_schema,code,title,business_line,department,project,category_name,batch_name,location,publish_date,raw_update_time,post_url,responsibility,requirement_text,bonus,experience_text,jd_text,list_job_name,list_job_category,merge_selected_from,merge_source_count,merge_source_files
拼多多,pdd_tampermonkey,PR023837,C端产品经理,产品类,,,产品类,,上海,2026-05-16,2026-05-16,https://careers.pddglobalhr.com/jobs/detail?code=PR023837,1.深入理解目标用户，发掘用户痛点与潜在机会，负责产品功能的规划、设计与落地；2.需要持续关注行业动态、进行系统性分析，为产品决策提供有效输入；3.负责产品功能的上线后效果追踪与数据分析，对产品核心指标（如用户增长、活跃、留存等）负责；4.有创新思考，了解消费趋势，有商业模式的思考，探索并负责c端活动玩法策划和增长；,1.基本经验：本科及以上学历，2年及以上电商营销活动经验优先；2.核心能力：用户同理心强，逻辑与执行力强，数据驱动目标感强，沟通协作能力强，有好奇心愿意探索。,暂无,1.基本经验：本科及以上学历，2年及以上电商营销活动经验优先；2.核心能力：用户同理心强，逻辑与执行力强，数据驱动目标感强，沟通协作能力强，有好奇心愿意探索。,"岗位职责：
1.深入理解目标用户，发掘用户痛点与潜在机会，负责产品功能的规划、设计与落地；2.需要持续关注行业动态、进行系统性分析，为产品决策提供有效输入；3.负责产品功能的上线后效果追踪与数据分析，对产品核心指标（如用户增长、活跃、留存等）负责；4.有创新思考，了解消费趋势，有商业模式的思考，探索并负责c端活动玩法策划和增长；

任职要求：
1.基本经验：本科及以上学历，2年及以上电商营销活动经验优先；2.核心能力：用户同理心强，逻辑与执行力强，数据驱动目标感强，沟通协作能力强，有好奇心愿意探索。

加分项：
暂无",C端产品经理,产品类,pinduoduo_jobs_产品经理_part_12_23_all_20260609_164011.csv,1,pinduoduo_jobs_产品经理_part_12_23_all_20260609_164011.csv
拼多多,pdd_tampermonkey,PR023990,电商产品经理（履约/交易方向）,产品类,,,产品类,,上海,2026-05-15,2026-05-15,https://careers.pddglobalhr.com/jobs/detail?code=PR023990,1、负责电商 APP端的核心交易链路设计（涵盖首页导购、商详页、购物车、Checkout 与支付）。通过 A/B 测试不断优化关键漏斗，直接对转化率（CVR）和客单价（AOV）等核心业务指标负责。结合不同用户的购买习惯（如针对特定地区的包邮营销策略、本地化支付接入）设计差异化产品方案，提升最终支付转化率。2、主导订单履约系统规划，对接物流，完善全链路物流轨迹追踪、清关时效监控与风险预警机制，降低履约成本并提升妥投率，保障用户物流体验流畅与稳定性，持续优化履约时效并降低单均物流成本。3、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。,1、本科及以上学历，3年以上电商产品经验；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、精通漏斗分析与用户增长策略优先。 熟悉物流流转机制，有服务商对接经验优先。,相关经验者优先,1、本科及以上学历，3年以上电商产品经验；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、精通漏斗分析与用户增长策略优先。 熟悉物流流转机制，有服务商对接经验优先。,"岗位职责：
1、负责电商 APP端的核心交易链路设计（涵盖首页导购、商详页、购物车、Checkout 与支付）。通过 A/B 测试不断优化关键漏斗，直接对转化率（CVR）和客单价（AOV）等核心业务指标负责。结合不同用户的购买习惯（如针对特定地区的包邮营销策略、本地化支付接入）设计差异化产品方案，提升最终支付转化率。2、主导订单履约系统规划，对接物流，完善全链路物流轨迹追踪、清关时效监控与风险预警机制，降低履约成本并提升妥投率，保障用户物流体验流畅与稳定性，持续优化履约时效并降低单均物流成本。3、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。

任职要求：
1、本科及以上学历，3年以上电商产品经验；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、精通漏斗分析与用户增长策略优先。 熟悉物流流转机制，有服务商对接经验优先。

加分项：
相关经验者优先",电商产品经理（履约/交易方向）,产品类,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv,1,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv
拼多多,pdd_tampermonkey,PR018648,C端产品经理,产品类,,,产品类,,上海,2026-05-13,2026-05-13,https://careers.pddglobalhr.com/jobs/detail?code=PR018648,1、负责拼多多C端营销活动、增长、交易、支付等相关产品规划和迭代；2、负责创新玩法探索及增长；3、负责特定用户群体的品牌心智建设与目标达成。,1、3年以上产品经验；2、能准确有效拆解目标，带领业务持续寻求增长点；3、有不错的创新能力，对用户行为有较高的敏感度和观察力。,/,1、3年以上产品经验；2、能准确有效拆解目标，带领业务持续寻求增长点；3、有不错的创新能力，对用户行为有较高的敏感度和观察力。,"岗位职责：
1、负责拼多多C端营销活动、增长、交易、支付等相关产品规划和迭代；2、负责创新玩法探索及增长；3、负责特定用户群体的品牌心智建设与目标达成。

任职要求：
1、3年以上产品经验；2、能准确有效拆解目标，带领业务持续寻求增长点；3、有不错的创新能力，对用户行为有较高的敏感度和观察力。

加分项：
/",C端产品经理,产品类,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv,1,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv
拼多多,pdd_tampermonkey,PR020870,合规产品经理,产品类,,,产品类,,上海,2026-05-11,2026-05-11,https://careers.pddglobalhr.com/jobs/detail?code=PR020870,1. 负责公司合规管理平台产品规划、需求分析、方案设计、产品落地实施等工作；2. 与公司各团队共同协作，构建公司的合规管理体系和流程框架，并以此为基础，借鉴行业先进经验，形成可落地的解决方案和产品；3. 协同开发和数据团队完成合规管理平台产品的实现和落地。,1. 本科以上学历，一年以上产品相关经验；2. 对互联网电商系统的研发、运维、运营有一定的理解，能够基于实际产品、运营背景构建合规体系；3. 具备较强的跨部门、跨领域沟通协调能力，且工作推动力强；4. 具备良好的逻辑和抽象能力，较好的风险敏锐度、以及持续高效的学习能力，能够从实战中不断总结经验.,1.熟悉合规政策法规优先；2.有互联网公司合规相关项目经验者优先,1. 本科以上学历，一年以上产品相关经验；2. 对互联网电商系统的研发、运维、运营有一定的理解，能够基于实际产品、运营背景构建合规体系；3. 具备较强的跨部门、跨领域沟通协调能力，且工作推动力强；4. 具备良好的逻辑和抽象能力，较好的风险敏锐度、以及持续高效的学习能力，能够从实战中不断总结经验.,"岗位职责：
1. 负责公司合规管理平台产品规划、需求分析、方案设计、产品落地实施等工作；2. 与公司各团队共同协作，构建公司的合规管理体系和流程框架，并以此为基础，借鉴行业先进经验，形成可落地的解决方案和产品；3. 协同开发和数据团队完成合规管理平台产品的实现和落地。

任职要求：
1. 本科以上学历，一年以上产品相关经验；2. 对互联网电商系统的研发、运维、运营有一定的理解，能够基于实际产品、运营背景构建合规体系；3. 具备较强的跨部门、跨领域沟通协调能力，且工作推动力强；4. 具备良好的逻辑和抽象能力，较好的风险敏锐度、以及持续高效的学习能力，能够从实战中不断总结经验.

加分项：
1.熟悉合规政策法规优先；2.有互联网公司合规相关项目经验者优先",合规产品经理,产品类,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv,1,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv
拼多多,pdd_tampermonkey,PR022838,产品经理（支付风控方向）,产品类,,,产品类,,上海,2026-05-11,2026-05-11,https://careers.pddglobalhr.com/jobs/detail?code=PR022838,1. 进行风控产品调研，保证风控系统具备对各类风险的防范能力；2. 负责风控系统（例如支付风控系统）设计，保障风控系统在整体架构中的合理应用，兼顾合理的实现逻辑及良好的用户体验，推进系统建设与落地应用；3. 深入了解业务，负责公司业务与风控系统的对接，配合策略推动风控措施的落地，关注风控策略的表现并协助策略进行优化。,1. 本科及以上学历，2年以上工作经验，有支付业务经验，有完整的需求分析、项目实施落地经验； 2. 丰富的风控产品、策略、分析经验或完整的风控系统建设经验； 3. 了解支付业务，对支付市场及支付风险有全面及深刻理解优先； 4. 追求极致产品体验，能够独立思考并解决问题，擅于沟通，执行力强，重视团队合作。,无,1. 本科及以上学历，2年以上工作经验，有支付业务经验，有完整的需求分析、项目实施落地经验； 2. 丰富的风控产品、策略、分析经验或完整的风控系统建设经验； 3. 了解支付业务，对支付市场及支付风险有全面及深刻理解优先； 4. 追求极致产品体验，能够独立思考并解决问题，擅于沟通，执行力强，重视团队合作。,"岗位职责：
1. 进行风控产品调研，保证风控系统具备对各类风险的防范能力；2. 负责风控系统（例如支付风控系统）设计，保障风控系统在整体架构中的合理应用，兼顾合理的实现逻辑及良好的用户体验，推进系统建设与落地应用；3. 深入了解业务，负责公司业务与风控系统的对接，配合策略推动风控措施的落地，关注风控策略的表现并协助策略进行优化。

任职要求：
1. 本科及以上学历，2年以上工作经验，有支付业务经验，有完整的需求分析、项目实施落地经验； 2. 丰富的风控产品、策略、分析经验或完整的风控系统建设经验； 3. 了解支付业务，对支付市场及支付风险有全面及深刻理解优先； 4. 追求极致产品体验，能够独立思考并解决问题，擅于沟通，执行力强，重视团队合作。

加分项：
无",产品经理（支付风控方向）,产品类,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv,1,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv
拼多多,pdd_tampermonkey,PR022873,产品经理（电商风控方向）,产品类,,,产品类,,上海,2026-05-11,2026-05-11,https://careers.pddglobalhr.com/jobs/detail?code=PR022873,1、负责电商平台实时和离线风控产品的设计、规划和策略制定；2、对电商平台数据进行分析和挖掘，实现用户画像体系、风险信息库等产品设计；3、推进规则引擎、运营系统、权限系统等风控系统的设计和项目规划。,1、本科及以上学历，统计学、计算机、信息技术等相关专业优先；2、2年以上互联网风控产品经验，有电商平台经验者加分；3、逻辑能力强，对数据敏感，善于发现数据内在联系，构建数据产品；4、良好的团队沟通能力，有足够的好奇心和自驱力。,无,1、本科及以上学历，统计学、计算机、信息技术等相关专业优先；2、2年以上互联网风控产品经验，有电商平台经验者加分；3、逻辑能力强，对数据敏感，善于发现数据内在联系，构建数据产品；4、良好的团队沟通能力，有足够的好奇心和自驱力。,"岗位职责：
1、负责电商平台实时和离线风控产品的设计、规划和策略制定；2、对电商平台数据进行分析和挖掘，实现用户画像体系、风险信息库等产品设计；3、推进规则引擎、运营系统、权限系统等风控系统的设计和项目规划。

任职要求：
1、本科及以上学历，统计学、计算机、信息技术等相关专业优先；2、2年以上互联网风控产品经验，有电商平台经验者加分；3、逻辑能力强，对数据敏感，善于发现数据内在联系，构建数据产品；4、良好的团队沟通能力，有足够的好奇心和自驱力。

加分项：
无",产品经理（电商风控方向）,产品类,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv,1,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv
拼多多,pdd_tampermonkey,PR023246,产品经理（数据产品方向）,产品类,,,产品类,,上海,2026-05-11,2026-05-11,https://careers.pddglobalhr.com/jobs/detail?code=PR023246,1. 负责平台商品相关的策略分析、方案设计、产品落地、运营；2. 与技术团队共同协作，构建可行的方案并推动落地；3. 跟踪业界动态，掌握最新变化，制定相关策略方案。,1. 本科及以上学历，1年及以上互联网平台产品经验；2. 逻辑能力强，对数据敏感，能从数据中分析出问题并做出策略优化；3. 具有开放思维，动手能力强，喜欢探索新鲜事物；4. 具有良好的沟通能力、责任感强、执行力强。,无,1. 本科及以上学历，1年及以上互联网平台产品经验；2. 逻辑能力强，对数据敏感，能从数据中分析出问题并做出策略优化；3. 具有开放思维，动手能力强，喜欢探索新鲜事物；4. 具有良好的沟通能力、责任感强、执行力强。,"岗位职责：
1. 负责平台商品相关的策略分析、方案设计、产品落地、运营；2. 与技术团队共同协作，构建可行的方案并推动落地；3. 跟踪业界动态，掌握最新变化，制定相关策略方案。

任职要求：
1. 本科及以上学历，1年及以上互联网平台产品经验；2. 逻辑能力强，对数据敏感，能从数据中分析出问题并做出策略优化；3. 具有开放思维，动手能力强，喜欢探索新鲜事物；4. 具有良好的沟通能力、责任感强、执行力强。

加分项：
无",产品经理（数据产品方向）,产品类,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv,1,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv
拼多多,pdd_tampermonkey,PR023962,物流产品经理,产品类,,,产品类,,上海,2026-04-24,2026-04-24,https://careers.pddglobalhr.com/jobs/detail?code=PR023962,1、负责拼多多平台物流产品规划与迭代，基于用户分层、场景化策略及增长实验等方法，持续完善用户体验，优化GMV与用户规模等核心指标；2、基于消费者端物流体验和供应链全链路视角，持续优化核心物流能力，提升商家履约效率，助力业务规模化增长；3、聚焦产品体验，提升全场景物流感知，结合用户调研与数据分析形成用户增长与留存策略。,1、本科及以上学历，1年及以上互联网产品工作经验，有知名互联网公司工作经验优先；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、具有优秀的沟通能力、执行力和产品判断力；4、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。,有相关经验者加分,1、本科及以上学历，1年及以上互联网产品工作经验，有知名互联网公司工作经验优先；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、具有优秀的沟通能力、执行力和产品判断力；4、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。,"岗位职责：
1、负责拼多多平台物流产品规划与迭代，基于用户分层、场景化策略及增长实验等方法，持续完善用户体验，优化GMV与用户规模等核心指标；2、基于消费者端物流体验和供应链全链路视角，持续优化核心物流能力，提升商家履约效率，助力业务规模化增长；3、聚焦产品体验，提升全场景物流感知，结合用户调研与数据分析形成用户增长与留存策略。

任职要求：
1、本科及以上学历，1年及以上互联网产品工作经验，有知名互联网公司工作经验优先；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、具有优秀的沟通能力、执行力和产品判断力；4、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。

加分项：
有相关经验者加分",物流产品经理,产品类,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv,1,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv
拼多多,pdd_tampermonkey,PR022784,电商产品经理,产品类,,,产品类,,上海,2026-04-24,2026-04-24,https://careers.pddglobalhr.com/jobs/detail?code=PR022784,1、负责电商平台增长、物流保障的产品策略，设计和实现；2、从消费者体验角度，做好消费者使用拼多多端功能的优化迭代，提升消费者购物体验；3、主导物流系统的功能迭代，带领团队一起推动相关产品的设计、开发及上线；,1、本科及以上学历，2年及以上互联网产品工作经验清楚了解电商行业的物流模型，熟悉快递行业的运作机制，至少参与或负责过一款出口电商相关的产品，有知名互联网公司工作经验优先；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、具有优秀的沟通能力、执行力和产品判断力；4、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。,无,1、本科及以上学历，2年及以上互联网产品工作经验清楚了解电商行业的物流模型，熟悉快递行业的运作机制，至少参与或负责过一款出口电商相关的产品，有知名互联网公司工作经验优先；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、具有优秀的沟通能力、执行力和产品判断力；4、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。,"岗位职责：
1、负责电商平台增长、物流保障的产品策略，设计和实现；2、从消费者体验角度，做好消费者使用拼多多端功能的优化迭代，提升消费者购物体验；3、主导物流系统的功能迭代，带领团队一起推动相关产品的设计、开发及上线；

任职要求：
1、本科及以上学历，2年及以上互联网产品工作经验清楚了解电商行业的物流模型，熟悉快递行业的运作机制，至少参与或负责过一款出口电商相关的产品，有知名互联网公司工作经验优先；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、具有优秀的沟通能力、执行力和产品判断力；4、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。

加分项：
无",电商产品经理,产品类,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv,1,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv
拼多多,pdd_tampermonkey,PR023910,用户体验产品经理,产品类,,,产品类,,上海,2026-04-19,2026-04-19,https://careers.pddglobalhr.com/jobs/detail?code=PR023910,1、负责深度挖掘、分析、解决拼多多平台的功能体验优化点，落地产品化的解决方案2、独立负责c端体验项目的迭代和发展方向，为最终结果负责3、密切关注消费者反馈，有钻研、创新精神，能切实解决消费者的体验问题,任职要求：1、1年以上互联网产品经验2、具备C端需求经验和消费者体验视角，能洞察消费者痛点并提出多维的解决方案3、具备优秀的跨部门沟通和数据分析能力,无,任职要求：1、1年以上互联网产品经验2、具备C端需求经验和消费者体验视角，能洞察消费者痛点并提出多维的解决方案3、具备优秀的跨部门沟通和数据分析能力,"岗位职责：
1、负责深度挖掘、分析、解决拼多多平台的功能体验优化点，落地产品化的解决方案2、独立负责c端体验项目的迭代和发展方向，为最终结果负责3、密切关注消费者反馈，有钻研、创新精神，能切实解决消费者的体验问题

任职要求：
任职要求：1、1年以上互联网产品经验2、具备C端需求经验和消费者体验视角，能洞察消费者痛点并提出多维的解决方案3、具备优秀的跨部门沟通和数据分析能力

加分项：
无",用户体验产品经理,产品类,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv,2,pinduoduo_jobs_产品经理_part_23_33_all_20260609_164104.csv | pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv
拼多多,pdd_tampermonkey,PR022426,搜索策略产品经理,产品类,,,产品类,,上海,2026-04-16,2026-04-16,https://careers.pddglobalhr.com/jobs/detail?code=PR022426,1.负责搜索场景的出品和排序策略相关内容，提升场景的流量转化效率；2.能够深入了解各搜索场景，挖掘用户需求，分析存在问题，以产品化形式，提升搜索产品的体验；3.能够协调其他团队进行产品创新和落地；合作过程中能够承担主导作用，协调资源，解决问题；,1.一年及以上推荐/搜索/广告策略产品经验；2.学习能力强；有一定的数据分析、产品策划能力；3.有强烈的自驱力和责任感；可跨多团队合作，推动复杂问题快速解决；,无,1.一年及以上推荐/搜索/广告策略产品经验；2.学习能力强；有一定的数据分析、产品策划能力；3.有强烈的自驱力和责任感；可跨多团队合作，推动复杂问题快速解决；,"岗位职责：
1.负责搜索场景的出品和排序策略相关内容，提升场景的流量转化效率；2.能够深入了解各搜索场景，挖掘用户需求，分析存在问题，以产品化形式，提升搜索产品的体验；3.能够协调其他团队进行产品创新和落地；合作过程中能够承担主导作用，协调资源，解决问题；

任职要求：
1.一年及以上推荐/搜索/广告策略产品经验；2.学习能力强；有一定的数据分析、产品策划能力；3.有强烈的自驱力和责任感；可跨多团队合作，推动复杂问题快速解决；

加分项：
无",搜索策略产品经理,产品类,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv,1,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv
拼多多,pdd_tampermonkey,PR013536,产品经理-企业信息化平台,产品类,,,产品类,,上海,2026-04-01,2026-04-01,https://careers.pddglobalhr.com/jobs/detail?code=PR013536,1、负责公司企业信息化产品的需求分析，业务流程梳理，产品方案规划设计，交互和原型设计，最终产出详细的PRD文档；2、负责与业务、设计等各环节沟通协调，向开发人员讲解业务需求，确保产品功能被正确、及时的交付，并控制项目进度；3、依据需求分析文档，对技术开发结果进行需求验证，跟进产品发布；4、产品效果的持续跟踪和监控、产品持续迭代优化等；5、承担面向内部的正式场合培训用户工作。,"1、本科以上学历，3年以上产品经理工作经验，主导过互联网产品全生命周期的管理。有企业信息化产品（如OA, E-HR, ERP等）的产品和项目管理经验优先；2、思维敏捷，性格开朗，责任感强，工作积极主动，具备学习意识，有良好的团队协作意识；3、具备沟通协调, 项目推进,文档书写等产品岗位能力；能够熟练应用制图工具完成产品原型、流程图、PRD文档编辑，能够熟练使用Jira, Wiki管理项目进度和项目文档。",无,"1、本科以上学历，3年以上产品经理工作经验，主导过互联网产品全生命周期的管理。有企业信息化产品（如OA, E-HR, ERP等）的产品和项目管理经验优先；2、思维敏捷，性格开朗，责任感强，工作积极主动，具备学习意识，有良好的团队协作意识；3、具备沟通协调, 项目推进,文档书写等产品岗位能力；能够熟练应用制图工具完成产品原型、流程图、PRD文档编辑，能够熟练使用Jira, Wiki管理项目进度和项目文档。","岗位职责：
1、负责公司企业信息化产品的需求分析，业务流程梳理，产品方案规划设计，交互和原型设计，最终产出详细的PRD文档；2、负责与业务、设计等各环节沟通协调，向开发人员讲解业务需求，确保产品功能被正确、及时的交付，并控制项目进度；3、依据需求分析文档，对技术开发结果进行需求验证，跟进产品发布；4、产品效果的持续跟踪和监控、产品持续迭代优化等；5、承担面向内部的正式场合培训用户工作。

任职要求：
1、本科以上学历，3年以上产品经理工作经验，主导过互联网产品全生命周期的管理。有企业信息化产品（如OA, E-HR, ERP等）的产品和项目管理经验优先；2、思维敏捷，性格开朗，责任感强，工作积极主动，具备学习意识，有良好的团队协作意识；3、具备沟通协调, 项目推进,文档书写等产品岗位能力；能够熟练应用制图工具完成产品原型、流程图、PRD文档编辑，能够熟练使用Jira, Wiki管理项目进度和项目文档。

加分项：
无",产品经理-企业信息化平台,产品类,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv,1,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv
拼多多,pdd_tampermonkey,PR021337,商家端产品经理,产品类,,,产品类,,上海,2026-03-17,2026-03-17,https://careers.pddglobalhr.com/jobs/detail?code=PR021337,1、熟悉并了解商家端系统行业痛点问题，能够有针对性的制定产品方案并落地；2、协调各方资源，带领团队一起推动相关产品的设计、开发及上线，并对产品质量进行把控； 3、负责产品从需求调研到上线落地的完整流程，具备独立B端产品设计经验。,1、本科及以上学历，2年及以上互联网产品工作经验，有大型平台B端产品工作经验者优先，有知名互联网公司工作经验优先；2、有较强的自驱力，快速学习，融入新领域，确保项目落地；3、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；4、具有优秀的沟通能力、执行力和产品判断力，情商高，有极强的工作热情。,无,1、本科及以上学历，2年及以上互联网产品工作经验，有大型平台B端产品工作经验者优先，有知名互联网公司工作经验优先；2、有较强的自驱力，快速学习，融入新领域，确保项目落地；3、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；4、具有优秀的沟通能力、执行力和产品判断力，情商高，有极强的工作热情。,"岗位职责：
1、熟悉并了解商家端系统行业痛点问题，能够有针对性的制定产品方案并落地；2、协调各方资源，带领团队一起推动相关产品的设计、开发及上线，并对产品质量进行把控； 3、负责产品从需求调研到上线落地的完整流程，具备独立B端产品设计经验。

任职要求：
1、本科及以上学历，2年及以上互联网产品工作经验，有大型平台B端产品工作经验者优先，有知名互联网公司工作经验优先；2、有较强的自驱力，快速学习，融入新领域，确保项目落地；3、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；4、具有优秀的沟通能力、执行力和产品判断力，情商高，有极强的工作热情。

加分项：
无",商家端产品经理,产品类,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv,1,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv
拼多多,pdd_tampermonkey,PR023668,产品经理（B端C端结合）,产品类,,,产品类,,上海,2026-03-14,2026-03-14,https://careers.pddglobalhr.com/jobs/detail?code=PR023668,1、负责对应站点的用户侧、商家侧产品的需求分析和产品规划；2、拆分用户生命周期和消费场景，优化用户端到端购物体验，提升平台转化效率；3、探索并负责电商全链路的功能创新迭代，提升平台用户规模和经营收入；4、设计包括但不限于物流策略/售后策略/商品策略等，保障平台稳健可持续发展；5、对商家经营流程深入挖掘，使得商家端系统更适配站点情况。,1、本科及以上学历，1年以上用户增长、基础功能、经营策略等C端、B端方向的产品经验；2、目标明确，拥有强烈的责任心和合作精神，能持续推动项目落地；3、对用户体验有感知，同理心强；能深入参与调研平台经营模式和商家痛点；4、有较强的逻辑梳理及调研能力，有较强的数据分析能力，从数据中挖掘优化点；5、英语表达能力较好，可满足基础工作需要。,葡语为加分项,1、本科及以上学历，1年以上用户增长、基础功能、经营策略等C端、B端方向的产品经验；2、目标明确，拥有强烈的责任心和合作精神，能持续推动项目落地；3、对用户体验有感知，同理心强；能深入参与调研平台经营模式和商家痛点；4、有较强的逻辑梳理及调研能力，有较强的数据分析能力，从数据中挖掘优化点；5、英语表达能力较好，可满足基础工作需要。,"岗位职责：
1、负责对应站点的用户侧、商家侧产品的需求分析和产品规划；2、拆分用户生命周期和消费场景，优化用户端到端购物体验，提升平台转化效率；3、探索并负责电商全链路的功能创新迭代，提升平台用户规模和经营收入；4、设计包括但不限于物流策略/售后策略/商品策略等，保障平台稳健可持续发展；5、对商家经营流程深入挖掘，使得商家端系统更适配站点情况。

任职要求：
1、本科及以上学历，1年以上用户增长、基础功能、经营策略等C端、B端方向的产品经验；2、目标明确，拥有强烈的责任心和合作精神，能持续推动项目落地；3、对用户体验有感知，同理心强；能深入参与调研平台经营模式和商家痛点；4、有较强的逻辑梳理及调研能力，有较强的数据分析能力，从数据中挖掘优化点；5、英语表达能力较好，可满足基础工作需要。

加分项：
葡语为加分项",产品经理（B端C端结合）,产品类,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv,1,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv
拼多多,pdd_tampermonkey,PR023702,商品内容产品经理,产品类,,,产品类,,上海,2026-03-14,2026-03-14,https://careers.pddglobalhr.com/jobs/detail?code=PR023702,1、规划和迭代平台商品模型、类目和属性规则，提升商品信息规范和管理效率；2、设计和优化商家商品发布及运营相关的产品能力，提升商家使用体验和发品效率；3、推动商品数据治理与多业务场景应用，确保商品信息质量，为商家GMV增长提供支持；4、协同技术、运营、算法等团队推进产品落地，通过数据分析与用户反馈持续迭代产品能力。,1、具有1年以上互联网中后台产品经验，有商品中台或相关产品经验优先；2、深入理解电商平台商品体系，熟悉商品模型、类目与属性体系、商品数据结构及发布链路；3、具备较强的产品规划与项目推进能力，能够将复杂业务需求抽象为可落地的产品方案，并跨部门推动项目高效落地；4、具备数据分析能力和跨团队协作能力，能够基于数据发现问题并持续优化产品体验；5、有电商平台经验者优先。,/,1、具有1年以上互联网中后台产品经验，有商品中台或相关产品经验优先；2、深入理解电商平台商品体系，熟悉商品模型、类目与属性体系、商品数据结构及发布链路；3、具备较强的产品规划与项目推进能力，能够将复杂业务需求抽象为可落地的产品方案，并跨部门推动项目高效落地；4、具备数据分析能力和跨团队协作能力，能够基于数据发现问题并持续优化产品体验；5、有电商平台经验者优先。,"岗位职责：
1、规划和迭代平台商品模型、类目和属性规则，提升商品信息规范和管理效率；2、设计和优化商家商品发布及运营相关的产品能力，提升商家使用体验和发品效率；3、推动商品数据治理与多业务场景应用，确保商品信息质量，为商家GMV增长提供支持；4、协同技术、运营、算法等团队推进产品落地，通过数据分析与用户反馈持续迭代产品能力。

任职要求：
1、具有1年以上互联网中后台产品经验，有商品中台或相关产品经验优先；2、深入理解电商平台商品体系，熟悉商品模型、类目与属性体系、商品数据结构及发布链路；3、具备较强的产品规划与项目推进能力，能够将复杂业务需求抽象为可落地的产品方案，并跨部门推动项目高效落地；4、具备数据分析能力和跨团队协作能力，能够基于数据发现问题并持续优化产品体验；5、有电商平台经验者优先。

加分项：
/",商品内容产品经理,产品类,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv,1,pinduoduo_jobs_产品经理_part_32_43_all_20260609_164257.csv
