company,source_schema,source_row_index,title,business_line,location,publish_date,post_url,experience_text,responsibility,requirement_text,jd_text,model,business_scene_fit,platform_agent_fit,execution_fit,technical_fit,domain_transfer_fit,confidence,verdict,reason,strengths,risks,total_score
拼多多,pdd_tampermonkey,33,物流产品经理,产品类,上海,2026-04-24,https://careers.pddglobalhr.com/jobs/detail?code=PR023962,1、本科及以上学历，1年及以上互联网产品工作经验，有知名互联网公司工作经验优先；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、具有优秀的沟通能力、执行力和产品判断力；4、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。,1、负责拼多多平台物流产品规划与迭代，基于用户分层、场景化策略及增长实验等方法，持续完善用户体验，优化GMV与用户规模等核心指标；2、基于消费者端物流体验和供应链全链路视角，持续优化核心物流能力，提升商家履约效率，助力业务规模化增长；3、聚焦产品体验，提升全场景物流感知，结合用户调研与数据分析形成用户增长与留存策略。,1、本科及以上学历，1年及以上互联网产品工作经验，有知名互联网公司工作经验优先；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、具有优秀的沟通能力、执行力和产品判断力；4、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。,"岗位职责：
1、负责拼多多平台物流产品规划与迭代，基于用户分层、场景化策略及增长实验等方法，持续完善用户体验，优化GMV与用户规模等核心指标；2、基于消费者端物流体验和供应链全链路视角，持续优化核心物流能力，提升商家履约效率，助力业务规模化增长；3、聚焦产品体验，提升全场景物流感知，结合用户调研与数据分析形成用户增长与留存策略。

任职要求：
1、本科及以上学历，1年及以上互联网产品工作经验，有知名互联网公司工作经验优先；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、具有优秀的沟通能力、执行力和产品判断力；4、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。

加分项：
有相关经验者加分",doubao-seed-2-0-pro-260215,0,5,10,5,15,high,weak,候选人是AI产品经理，岗位为纯物流C端/供应链产品，业务场景完全不匹配，迁移成本极高。,"['有0-1产品落地经验', '具备跨团队沟通推进能力']","['无物流/电商C端产品经验', 'AI相关技能与该岗位需求不匹配']",35
拼多多,pdd_tampermonkey,25,搜索广告产品经理（用户增长方向）,产品类,上海,2026-05-16,https://careers.pddglobalhr.com/jobs/detail?code=PR020751,1.   有搜索、商业化或广告投放其中之一的经验，搜索广告经验的优先2.   本科以上学历，产品或运营工作经验皆可，两年工作经历以上优先3.   数据驱动，有数据分析经验和一定数据分析能力优先,1.   负责拼多多APP在国内搜索广告推广的流量、创意与产品投放策略优化，提升广告投放效率2.   研究市场投放和广告引擎，探索合适的投放方式 ，对广告带来的用户数量和质量负责,1.   有搜索、商业化或广告投放其中之一的经验，搜索广告经验的优先2.   本科以上学历，产品或运营工作经验皆可，两年工作经历以上优先3.   数据驱动，有数据分析经验和一定数据分析能力优先,"岗位职责：
1.   负责拼多多APP在国内搜索广告推广的流量、创意与产品投放策略优化，提升广告投放效率2.   研究市场投放和广告引擎，探索合适的投放方式 ，对广告带来的用户数量和质量负责

任职要求：
1.   有搜索、商业化或广告投放其中之一的经验，搜索广告经验的优先2.   本科以上学历，产品或运营工作经验皆可，两年工作经历以上优先3.   数据驱动，有数据分析经验和一定数据分析能力优先

加分项：
暂无",doubao-seed-2-0-pro-260215,3,5,10,7,10,high,weak,候选人专注ToB企业AI产品，岗位为C端搜索广告用户增长，业务场景完全不匹配，相关经验空白。,"['有AI产品0-1落地经验', '具备跨部门推进落地能力']","['无搜索广告、用户增长相关经验', 'ToB转C端广告领域迁移成本极高']",35
拼多多,pdd_tampermonkey,35,用户体验产品经理,产品类,上海,2026-04-19,https://careers.pddglobalhr.com/jobs/detail?code=PR023910,任职要求：1、1年以上互联网产品经验2、具备C端需求经验和消费者体验视角，能洞察消费者痛点并提出多维的解决方案3、具备优秀的跨部门沟通和数据分析能力,1、负责深度挖掘、分析、解决拼多多平台的功能体验优化点，落地产品化的解决方案2、独立负责c端体验项目的迭代和发展方向，为最终结果负责3、密切关注消费者反馈，有钻研、创新精神，能切实解决消费者的体验问题,任职要求：1、1年以上互联网产品经验2、具备C端需求经验和消费者体验视角，能洞察消费者痛点并提出多维的解决方案3、具备优秀的跨部门沟通和数据分析能力,"岗位职责：
1、负责深度挖掘、分析、解决拼多多平台的功能体验优化点，落地产品化的解决方案2、独立负责c端体验项目的迭代和发展方向，为最终结果负责3、密切关注消费者反馈，有钻研、创新精神，能切实解决消费者的体验问题

任职要求：
任职要求：1、1年以上互联网产品经验2、具备C端需求经验和消费者体验视角，能洞察消费者痛点并提出多维的解决方案3、具备优秀的跨部门沟通和数据分析能力

加分项：
无",doubao-seed-2-0-pro-260215,3,2,10,3,15,high,weak,候选人深耕ToB企业AI产品领域，无C端用户体验相关经验，与岗位业务方向偏差极大，匹配度低。,"['具备优秀的跨部门沟通推进及AI产品0-1落地能力', '有AI中台、多智能体场景落地的成熟经验']","['无C端产品经验，缺乏消费者视角，业务场景适配难度高', '过往AI相关能力在该纯C端体验岗位无复用空间，迁移成本高']",33
拼多多,pdd_tampermonkey,34,电商产品经理,产品类,上海,2026-04-24,https://careers.pddglobalhr.com/jobs/detail?code=PR022784,1、本科及以上学历，2年及以上互联网产品工作经验清楚了解电商行业的物流模型，熟悉快递行业的运作机制，至少参与或负责过一款出口电商相关的产品，有知名互联网公司工作经验优先；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、具有优秀的沟通能力、执行力和产品判断力；4、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。,1、负责电商平台增长、物流保障的产品策略，设计和实现；2、从消费者体验角度，做好消费者使用拼多多端功能的优化迭代，提升消费者购物体验；3、主导物流系统的功能迭代，带领团队一起推动相关产品的设计、开发及上线；,1、本科及以上学历，2年及以上互联网产品工作经验清楚了解电商行业的物流模型，熟悉快递行业的运作机制，至少参与或负责过一款出口电商相关的产品，有知名互联网公司工作经验优先；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、具有优秀的沟通能力、执行力和产品判断力；4、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。,"岗位职责：
1、负责电商平台增长、物流保障的产品策略，设计和实现；2、从消费者体验角度，做好消费者使用拼多多端功能的优化迭代，提升消费者购物体验；3、主导物流系统的功能迭代，带领团队一起推动相关产品的设计、开发及上线；

任职要求：
1、本科及以上学历，2年及以上互联网产品工作经验清楚了解电商行业的物流模型，熟悉快递行业的运作机制，至少参与或负责过一款出口电商相关的产品，有知名互联网公司工作经验优先；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、具有优秀的沟通能力、执行力和产品判断力；4、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。

加分项：
无",doubao-seed-2-0-pro-260215,3,2,10,4,13,high,weak,候选人是AI产品背景，无电商、物流相关经验，和岗位需求匹配度极低，迁移成本高。,"['有0-1产品落地经验', '跨部门推进能力较强']","['无电商物流行业经验', 'AI相关技能与岗位需求不匹配']",32
拼多多,pdd_tampermonkey,28,C端产品经理,产品类,上海,2026-05-13,https://careers.pddglobalhr.com/jobs/detail?code=PR018648,1、3年以上产品经验；2、能准确有效拆解目标，带领业务持续寻求增长点；3、有不错的创新能力，对用户行为有较高的敏感度和观察力。,1、负责拼多多C端营销活动、增长、交易、支付等相关产品规划和迭代；2、负责创新玩法探索及增长；3、负责特定用户群体的品牌心智建设与目标达成。,1、3年以上产品经验；2、能准确有效拆解目标，带领业务持续寻求增长点；3、有不错的创新能力，对用户行为有较高的敏感度和观察力。,"岗位职责：
1、负责拼多多C端营销活动、增长、交易、支付等相关产品规划和迭代；2、负责创新玩法探索及增长；3、负责特定用户群体的品牌心智建设与目标达成。

任职要求：
1、3年以上产品经验；2、能准确有效拆解目标，带领业务持续寻求增长点；3、有不错的创新能力，对用户行为有较高的敏感度和观察力。

加分项：
/",doubao-seed-2-0-pro-260215,2,5,10,0,15,high,weak,候选人深耕企业ToB AI产品领域，无C端增长、营销相关经验，与岗位业务方向差异极大，匹配度低。,"['有AI产品0-1落地经验', '跨部门推进能力较强']","['无C端产品相关经验', 'ToB转纯C端迁移成本高']",32
拼多多,pdd_tampermonkey,22,增长产品经理,产品类,上海,2026-05-16,https://careers.pddglobalhr.com/jobs/detail?code=PR022795,1．可以将英语作为工作语言，有用户增长经验的优先2．懂内容营销，对电商、快时尚领域有热情3．有ROI意识，执行力强，有想法，适应能力强,1．负责营销活动、社媒增长和游戏化玩法，对用户新增，转化，LTV负责；2．策划增长活动，为转化效果负责；3．熟悉增长方法论，了解各大社媒平台，能不断输出创意，推动落地，持续优化迭代；4．负责站内营销活动频道，驱动运营团队，做好玩法策划与功能落地,1．可以将英语作为工作语言，有用户增长经验的优先2．懂内容营销，对电商、快时尚领域有热情3．有ROI意识，执行力强，有想法，适应能力强,"岗位职责：
1．负责营销活动、社媒增长和游戏化玩法，对用户新增，转化，LTV负责；2．策划增长活动，为转化效果负责；3．熟悉增长方法论，了解各大社媒平台，能不断输出创意，推动落地，持续优化迭代；4．负责站内营销活动频道，驱动运营团队，做好玩法策划与功能落地

任职要求：
1．可以将英语作为工作语言，有用户增长经验的优先2．懂内容营销，对电商、快时尚领域有热情3．有ROI意识，执行力强，有想法，适应能力强

加分项：
暂无",doubao-seed-2-0-pro-260215,0,2,10,5,15,high,weak,候选人是ToB AI产品方向，岗位是C端电商增长，业务场景完全不匹配，迁移成本极高,"['具备0-1产品落地经验，跨团队推进能力强', '有不错的产品工程与AI技术理解能力']","['无C端增长、电商相关经验，业务匹配度极低', '未体现英语能力、内容营销相关经验，不符合岗位要求']",32
拼多多,pdd_tampermonkey,24,达人营销产品经理,产品类,上海,2026-05-16,https://careers.pddglobalhr.com/jobs/detail?code=PR020780,1 本科及以上学历，在电商行业、内容行业和广告行业有过2年以上工作经验优先；2、熟悉创作者生态，对KOL内容生态（短视频、图文、直播）了解，有KOL行业背景优先；3、较强的数据及业务分析能力，逻辑思维能力强，善于通过数据分析挖掘问题；4、表达能力强，具备逻辑化、结构化思考能力，责任心强，在产品上追求极致，能够推动跨部门、跨业务线的合作。,1、负责短视频平台的达人营销投放，以高曝光、高转化为目标，制定达人投放的内容营销策略，实现达人和内容的规模化增长；2、通过数据分析和复盘，不断迭代投放策略&产品功能，提高达人内容发布效率，带来增长；3、明确产品目标，把控迭代周期，协调各方资源，推动产品按时、高质量落地；4、推动利用各平台流量工具，放大投放效果，推动整体收益规模上涨。,1 本科及以上学历，在电商行业、内容行业和广告行业有过2年以上工作经验优先；2、熟悉创作者生态，对KOL内容生态（短视频、图文、直播）了解，有KOL行业背景优先；3、较强的数据及业务分析能力，逻辑思维能力强，善于通过数据分析挖掘问题；4、表达能力强，具备逻辑化、结构化思考能力，责任心强，在产品上追求极致，能够推动跨部门、跨业务线的合作。,"岗位职责：
1、负责短视频平台的达人营销投放，以高曝光、高转化为目标，制定达人投放的内容营销策略，实现达人和内容的规模化增长；2、通过数据分析和复盘，不断迭代投放策略&产品功能，提高达人内容发布效率，带来增长；3、明确产品目标，把控迭代周期，协调各方资源，推动产品按时、高质量落地；4、推动利用各平台流量工具，放大投放效果，推动整体收益规模上涨。

任职要求：
1 本科及以上学历，在电商行业、内容行业和广告行业有过2年以上工作经验优先；2、熟悉创作者生态，对KOL内容生态（短视频、图文、直播）了解，有KOL行业背景优先；3、较强的数据及业务分析能力，逻辑思维能力强，善于通过数据分析挖掘问题；4、表达能力强，具备逻辑化、结构化思考能力，责任心强，在产品上追求极致，能够推动跨部门、跨业务线的合作。

加分项：
暂无",doubao-seed-2-0-pro-260215,3,0,10,4,15,high,weak,候选人背景为企业级AI产品，岗位是达人营销投放，业务场景完全不匹配，仅通用跨部门能力有微弱适配。,"['具备跨部门推进产品落地的经验', '有较强的问题识别与业务复盘能力']","['无电商/内容/广告行业相关经验', '完全不具备达人营销、创作者生态相关经验，领域迁移成本极高']",32
拼多多,pdd_tampermonkey,10,用户增长产品经理,产品类,上海,2026-05-26,https://careers.pddglobalhr.com/jobs/detail?code=PR024083,"1、本科及以上学历，1年及以上互联网产品工作经验，有知名互联网公司工作经验优先；

2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；

3、具有优秀的沟通能力、执行力和产品判断力；

4、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。","岗位职责

1、负责平台物流产品规划与迭代，基于用户分层、场景化策略及增长实验等方法，持续完善用户体验，优化GMV与用户规模等核心指标；

2、基于消费者端物流体验和供应链全链路视角，持续优化核心物流能力，提升商家履约效率，助力业务规模化增长；

3、聚焦产品体验，提升全场景物流感知，结合用户调研与数据分析形成用户增长与留存策略。","1、本科及以上学历，1年及以上互联网产品工作经验，有知名互联网公司工作经验优先；

2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；

3、具有优秀的沟通能力、执行力和产品判断力；

4、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。","岗位职责：
岗位职责

1、负责平台物流产品规划与迭代，基于用户分层、场景化策略及增长实验等方法，持续完善用户体验，优化GMV与用户规模等核心指标；

2、基于消费者端物流体验和供应链全链路视角，持续优化核心物流能力，提升商家履约效率，助力业务规模化增长；

3、聚焦产品体验，提升全场景物流感知，结合用户调研与数据分析形成用户增长与留存策略。

任职要求：
1、本科及以上学历，1年及以上互联网产品工作经验，有知名互联网公司工作经验优先；

2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；

3、具有优秀的沟通能力、执行力和产品判断力；

4、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。

加分项：
无",doubao-seed-2-0-pro-260215,0,5,10,2,15,high,weak,候选人是ToB AI产品背景，岗位为C端用户增长物流产品，业务场景完全不匹配，AI相关能力无落地场景。,"['有跨团队推进、产品从0到1落地的完整经验', '具备良好的问题识别、需求拆解和复盘能力']","['无C端用户增长、物流产品相关经验，领域迁移成本高', '过往AI相关能力与岗位要求不匹配，能力复用度低']",32
拼多多,pdd_tampermonkey,3,物流代收点产品经理,产品类,上海,2026-06-07,https://careers.pddglobalhr.com/jobs/detail?code=PR024115,"1、本科及以上学历，1年及以上互联网产品工作经验，有增长策略经验优先

2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据中发现问题提炼需求

3、自驱力强，能围绕核心目标去主动解决问题，主导方案落地

4、拥有优秀的沟通能力、执行力和产品判断力","1、根据市场情况设计灵活、高效的站点/服务商激励策略，提升拼多多驿站市场占有率

2、拆解取件场景客诉，制定差异化站点激励方案和治理策略，打造极致的取件服务，提升拼多多市场口碑

3、设计C端取件营销活动，在用户取件时提供兼具趣味性和社交传播力的交互体验，提升用户扫码意愿，挖掘用户消费潜力","1、本科及以上学历，1年及以上互联网产品工作经验，有增长策略经验优先

2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据中发现问题提炼需求

3、自驱力强，能围绕核心目标去主动解决问题，主导方案落地

4、拥有优秀的沟通能力、执行力和产品判断力","岗位职责：
1、根据市场情况设计灵活、高效的站点/服务商激励策略，提升拼多多驿站市场占有率

2、拆解取件场景客诉，制定差异化站点激励方案和治理策略，打造极致的取件服务，提升拼多多市场口碑

3、设计C端取件营销活动，在用户取件时提供兼具趣味性和社交传播力的交互体验，提升用户扫码意愿，挖掘用户消费潜力

任职要求：
1、本科及以上学历，1年及以上互联网产品工作经验，有增长策略经验优先

2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据中发现问题提炼需求

3、自驱力强，能围绕核心目标去主动解决问题，主导方案落地

4、拥有优秀的沟通能力、执行力和产品判断力

加分项：
暂无",doubao-seed-2-0-pro-260215,3,0,12,2,15,high,weak,候选人是AI ToB产品方向，岗位为C端物流驿站产品，业务场景完全不匹配，迁移成本极高,"['具备0-1产品落地能力', '有跨部门沟通推进经验']","['无C端物流、增长类产品经验', '过往AI领域经验与岗位需求无关']",32
拼多多,pdd_tampermonkey,39,产品经理（B端C端结合）,产品类,上海,2026-03-14,https://careers.pddglobalhr.com/jobs/detail?code=PR023668,1、本科及以上学历，1年以上用户增长、基础功能、经营策略等C端、B端方向的产品经验；2、目标明确，拥有强烈的责任心和合作精神，能持续推动项目落地；3、对用户体验有感知，同理心强；能深入参与调研平台经营模式和商家痛点；4、有较强的逻辑梳理及调研能力，有较强的数据分析能力，从数据中挖掘优化点；5、英语表达能力较好，可满足基础工作需要。,1、负责对应站点的用户侧、商家侧产品的需求分析和产品规划；2、拆分用户生命周期和消费场景，优化用户端到端购物体验，提升平台转化效率；3、探索并负责电商全链路的功能创新迭代，提升平台用户规模和经营收入；4、设计包括但不限于物流策略/售后策略/商品策略等，保障平台稳健可持续发展；5、对商家经营流程深入挖掘，使得商家端系统更适配站点情况。,1、本科及以上学历，1年以上用户增长、基础功能、经营策略等C端、B端方向的产品经验；2、目标明确，拥有强烈的责任心和合作精神，能持续推动项目落地；3、对用户体验有感知，同理心强；能深入参与调研平台经营模式和商家痛点；4、有较强的逻辑梳理及调研能力，有较强的数据分析能力，从数据中挖掘优化点；5、英语表达能力较好，可满足基础工作需要。,"岗位职责：
1、负责对应站点的用户侧、商家侧产品的需求分析和产品规划；2、拆分用户生命周期和消费场景，优化用户端到端购物体验，提升平台转化效率；3、探索并负责电商全链路的功能创新迭代，提升平台用户规模和经营收入；4、设计包括但不限于物流策略/售后策略/商品策略等，保障平台稳健可持续发展；5、对商家经营流程深入挖掘，使得商家端系统更适配站点情况。

任职要求：
1、本科及以上学历，1年以上用户增长、基础功能、经营策略等C端、B端方向的产品经验；2、目标明确，拥有强烈的责任心和合作精神，能持续推动项目落地；3、对用户体验有感知，同理心强；能深入参与调研平台经营模式和商家痛点；4、有较强的逻辑梳理及调研能力，有较强的数据分析能力，从数据中挖掘优化点；5、英语表达能力较好，可满足基础工作需要。

加分项：
葡语为加分项",doubao-seed-2-0-pro-260215,3,2,8,3,15,high,weak,候选人深耕企业AI产品领域，无电商C端/B端运营相关经验，与岗位业务场景匹配度极低，迁移成本高。,"['具备AI产品0-1落地能力与跨部门推进经验', '有企业AI中台、智能体类产品设计经验']","['无电商领域用户增长、商家运营相关产品经验', '无对应英语/葡语能力，适配岗位业务成本高']",31
拼多多,pdd_tampermonkey,27,电商产品经理（履约/交易方向）,产品类,上海,2026-05-15,https://careers.pddglobalhr.com/jobs/detail?code=PR023990,1、本科及以上学历，3年以上电商产品经验；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、精通漏斗分析与用户增长策略优先。 熟悉物流流转机制，有服务商对接经验优先。,1、负责电商 APP端的核心交易链路设计（涵盖首页导购、商详页、购物车、Checkout 与支付）。通过 A/B 测试不断优化关键漏斗，直接对转化率（CVR）和客单价（AOV）等核心业务指标负责。结合不同用户的购买习惯（如针对特定地区的包邮营销策略、本地化支付接入）设计差异化产品方案，提升最终支付转化率。2、主导订单履约系统规划，对接物流，完善全链路物流轨迹追踪、清关时效监控与风险预警机制，降低履约成本并提升妥投率，保障用户物流体验流畅与稳定性，持续优化履约时效并降低单均物流成本。3、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。,1、本科及以上学历，3年以上电商产品经验；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、精通漏斗分析与用户增长策略优先。 熟悉物流流转机制，有服务商对接经验优先。,"岗位职责：
1、负责电商 APP端的核心交易链路设计（涵盖首页导购、商详页、购物车、Checkout 与支付）。通过 A/B 测试不断优化关键漏斗，直接对转化率（CVR）和客单价（AOV）等核心业务指标负责。结合不同用户的购买习惯（如针对特定地区的包邮营销策略、本地化支付接入）设计差异化产品方案，提升最终支付转化率。2、主导订单履约系统规划，对接物流，完善全链路物流轨迹追踪、清关时效监控与风险预警机制，降低履约成本并提升妥投率，保障用户物流体验流畅与稳定性，持续优化履约时效并降低单均物流成本。3、主动追踪业务结果，对产品全生命周期（规划→落地→优化）负责，敢于为决策担责，推动问题闭环解决。

任职要求：
1、本科及以上学历，3年以上电商产品经验；2、对业务数据敏感，有较好的数据分析能力和优秀的逻辑思维，可以从业务数据波动中发现问题，提炼需求；3、精通漏斗分析与用户增长策略优先。 熟悉物流流转机制，有服务商对接经验优先。

加分项：
相关经验者优先",doubao-seed-2-0-pro-260215,2,3,12,3,10,high,weak,候选人擅长AI ToB产品，岗位为纯C端电商交易履约产品，业务场景差异极大，匹配度低。,"['有0-1产品落地经验', '具备跨团队推进落地能力']","['无电商C端交易履约相关经验', 'AI相关技能与岗位需求不匹配']",30
拼多多,pdd_tampermonkey,2,电商产品经理（会员营销方向）,产品类,上海,2026-06-08,https://careers.pddglobalhr.com/jobs/detail?code=PR020775,"1、1年以上相关工作经验，有用户增长、营销活动、业务分析产品经验优先；

2、熟悉电商平台补贴、福利活动相关的手段，能有效地和内外部进行合作，并不断探索和发现新的思路；

3、精通常见的分析方式，能够与相关团队深度合作，通过数据的分析与洞察，找到增长空间。","1、负责电商会员的用户数、交易额增长；

2、通过数据分析、策略优化、补贴政策、活动玩法迭代等手段，达成上述目标；

3、对用户生命周期做拆解、分析，制定单独的增长手段；

4、跟踪行业的优秀案例，做出创新的增长方案、政策。","1、1年以上相关工作经验，有用户增长、营销活动、业务分析产品经验优先；

2、熟悉电商平台补贴、福利活动相关的手段，能有效地和内外部进行合作，并不断探索和发现新的思路；

3、精通常见的分析方式，能够与相关团队深度合作，通过数据的分析与洞察，找到增长空间。","岗位职责：
1、负责电商会员的用户数、交易额增长；

2、通过数据分析、策略优化、补贴政策、活动玩法迭代等手段，达成上述目标；

3、对用户生命周期做拆解、分析，制定单独的增长手段；

4、跟踪行业的优秀案例，做出创新的增长方案、政策。

任职要求：
1、1年以上相关工作经验，有用户增长、营销活动、业务分析产品经验优先；

2、熟悉电商平台补贴、福利活动相关的手段，能有效地和内外部进行合作，并不断探索和发现新的思路；

3、精通常见的分析方式，能够与相关团队深度合作，通过数据的分析与洞察，找到增长空间。

加分项：
无",doubao-seed-2-0-pro-260215,2,0,10,3,15,high,weak,候选人过往为B端AI产品经验，岗位是C端电商会员营销，业务场景完全不匹配，领域迁移成本极高。,"['具备跨团队推进产品落地能力', '有0-1产品搭建经验']","['无电商、会员营销相关经验', '过往AI相关能力与岗位需求不匹配']",30
拼多多,pdd_tampermonkey,26,C端产品经理,产品类,上海,2026-05-16,https://careers.pddglobalhr.com/jobs/detail?code=PR023837,1.基本经验：本科及以上学历，2年及以上电商营销活动经验优先；2.核心能力：用户同理心强，逻辑与执行力强，数据驱动目标感强，沟通协作能力强，有好奇心愿意探索。,1.深入理解目标用户，发掘用户痛点与潜在机会，负责产品功能的规划、设计与落地；2.需要持续关注行业动态、进行系统性分析，为产品决策提供有效输入；3.负责产品功能的上线后效果追踪与数据分析，对产品核心指标（如用户增长、活跃、留存等）负责；4.有创新思考，了解消费趋势，有商业模式的思考，探索并负责c端活动玩法策划和增长；,1.基本经验：本科及以上学历，2年及以上电商营销活动经验优先；2.核心能力：用户同理心强，逻辑与执行力强，数据驱动目标感强，沟通协作能力强，有好奇心愿意探索。,"岗位职责：
1.深入理解目标用户，发掘用户痛点与潜在机会，负责产品功能的规划、设计与落地；2.需要持续关注行业动态、进行系统性分析，为产品决策提供有效输入；3.负责产品功能的上线后效果追踪与数据分析，对产品核心指标（如用户增长、活跃、留存等）负责；4.有创新思考，了解消费趋势，有商业模式的思考，探索并负责c端活动玩法策划和增长；

任职要求：
1.基本经验：本科及以上学历，2年及以上电商营销活动经验优先；2.核心能力：用户同理心强，逻辑与执行力强，数据驱动目标感强，沟通协作能力强，有好奇心愿意探索。

加分项：
暂无",doubao-seed-2-0-pro-260215,0,2,10,2,15,high,weak,候选人过往均为ToB/企业AI类产品经验，无C端电商相关沉淀，与该C端产品岗位匹配度极低。,"['具备较强的跨部门推进、产品0-1落地及复盘能力', '有扎实的产品逻辑与业务需求梳理能力']","['无C端产品尤其是电商营销相关经验，领域迁移成本高', '过往聚焦ToB企业AI场景，对C端用户增长、活动玩法不熟悉']",29
拼多多,pdd_tampermonkey,1,用户体验产品经理,产品类,上海,2026-06-09,https://careers.pddglobalhr.com/jobs/detail?code=PR023686,"1、有较好的逻辑分析和数据敏感度，能运用数据验证假设、驱动决策；

2、充满好奇心，同理心强，乐于接受挑战，同时有良好的业务理解能力；

3、较强的自我驱动力，对于拿到业务结果有渴求。","1、负责用户购物体验关键触点（商品质量、商品履约、团点服务、下单体验、售后体验等）的设计优化，对用户体验负责；

2、从仓配作业链路入手，设计产品工具改善缺货和品质问题，保证商品交付体验；

3、从用户反馈中挖掘售后痛点，通过改造售后逻辑，提升用户满意度；

4、结合作业逻辑深度分析，找到体验与成本的产品策略平衡点

5、你将有机会成长为用户体验产品专家，为消费者打造领先的购物体验，并获得跨链路实战机会；","1、有较好的逻辑分析和数据敏感度，能运用数据验证假设、驱动决策；

2、充满好奇心，同理心强，乐于接受挑战，同时有良好的业务理解能力；

3、较强的自我驱动力，对于拿到业务结果有渴求。","岗位职责：
1、负责用户购物体验关键触点（商品质量、商品履约、团点服务、下单体验、售后体验等）的设计优化，对用户体验负责；

2、从仓配作业链路入手，设计产品工具改善缺货和品质问题，保证商品交付体验；

3、从用户反馈中挖掘售后痛点，通过改造售后逻辑，提升用户满意度；

4、结合作业逻辑深度分析，找到体验与成本的产品策略平衡点

5、你将有机会成长为用户体验产品专家，为消费者打造领先的购物体验，并获得跨链路实战机会；

任职要求：
1、有较好的逻辑分析和数据敏感度，能运用数据验证假设、驱动决策；

2、充满好奇心，同理心强，乐于接受挑战，同时有良好的业务理解能力；

3、较强的自我驱动力，对于拿到业务结果有渴求。

加分项：
无",doubao-seed-2-0-pro-260215,0,5,8,0,15,high,weak,候选人核心是ToB AI产品经验，岗位为C端电商用户体验产品，业务场景差异极大，仅通用软能力有部分适配,"['有0-1产品落地和跨部门推进经验', '具备数据驱动决策、业务痛点挖掘的通用能力']","['无C端电商、用户体验相关产品经验', 'AI相关技术与能力在本岗位无应用场景，匹配度极低']",28
